DateTime;UserName;Category;Log
30-03-2020 16:02:21;EX99946;Error;Ocorreu um erro no módulo - Extração SAP: Cannot find the UI element corresponding to this selector: <wnd app='saplogon.exe' cls='SAP_FRONTEND_SESSION' title='Lista de partidas individuais da conta do Razão Visão do Razão' /><wnd cls='Afx:*' idx='4' />
30-03-2020 16:04:41;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 16:04:41;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 16:04:42;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 16:15:38;EX99946;Error;Ocorreu um erro no módulo - Extração SAP: Método de extração não reconhecido
30-03-2020 16:26:39;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 16:26:39;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 16:26:41;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 16:48:18;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 16:48:18;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 16:48:20;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 17:38:14;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 17:38:14;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 17:38:16;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 18:31:18;EX99946;Error;Erro na sequencia 'Init'. Exception:Access to the path 'C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\05.Auxiliary_Files' is denied.
30-03-2020 18:31:18;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 18:31:20;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 18:34:52;EX99946;Error;Erro na sequencia 'Init'. Exception:Access to the path 'C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\05.Auxiliary_Files' is denied.
30-03-2020 18:34:52;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 18:34:53;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 18:35:39;EX99946;Warning;Não foram encontrados dados
30-03-2020 18:35:39;EX99946;Error;Ocorreu um erro no módulo - Extração SAP: Não foram encontrados dados - SAP26
30-03-2020 18:36:29;EX99946;Error;Erro na sequencia 'Init'. Exception:Access to the path 'C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\05.Auxiliary_Files' is denied.
30-03-2020 18:36:29;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 18:36:31;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 18:53:15;EX99946;Error;Erro na sequencia 'Init'. Exception:Access to the path 'C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\05.Auxiliary_Files' is denied.
30-03-2020 18:53:15;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 18:53:16;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 18:54:12;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 18:54:13;EX99946;Error;Ocorreu um erro no módulo - Processar Relatório: Excel File C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\03.Output_Files\CATS_SAP\RELAT_HH_CATS_março_2020.xlsx was not found.
30-03-2020 18:57:01;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 18:57:01;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 18:57:02;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 18:57:58;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 18:57:59;EX99946;Error;Ocorreu um erro no módulo - Processar Relatório: Excel File C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\03.Output_Files\CATS_SAP\RELAT_HH_CATS_março_2020.xlsx was not found.
30-03-2020 18:59:04;EX99946;Error;Erro na sequencia 'Init'. Exception:The file 'C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\03.Output_Files\RELAT_HH_CATS_março_2020.xlsx' already exists.
30-03-2020 18:59:04;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 18:59:05;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 19:00:01;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 19:00:27;EX99946;Error;Ocorreu um erro no módulo - Processar Relatório: Object reference not set to an instance of an object.
30-03-2020 19:01:04;EX99946;Error;Erro na sequencia 'Init'. Exception:The file 'C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\03.Output_Files\RELAT_HH_CATS_março_2020.xlsx' already exists.
30-03-2020 19:01:04;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 19:01:05;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 19:02:01;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 19:02:27;EX99946;Information;Finaliza robot
30-03-2020 19:05:03;EX99946;Error;Erro na sequencia 'Init'. Exception:The file 'C:\Users\EX99946\Desktop\2000_3282_SAP_PEPs_Pedidos_Compra\03.Output_Files\RELAT_HH_CATS_março_2020.xlsx' already exists.
30-03-2020 19:05:03;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 19:05:04;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 19:06:00;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 19:06:23;EX99946;Information;Finaliza robot
30-03-2020 19:07:31;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 19:07:31;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 19:07:33;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 19:08:29;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 19:08:53;EX99946;Information;Finaliza robot
30-03-2020 19:12:45;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 19:12:45;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 19:12:46;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 19:13:09;EX99946;Information;Finaliza robot
30-03-2020 19:31:36;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 19:31:36;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 19:31:38;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 19:32:05;EX99946;Error;Ocorreu um erro no módulo - Processar Relatório: Object reference not set to an instance of an object.
30-03-2020 19:32:33;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 19:32:33;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 19:32:35;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 19:33:21;EX99946;Information;Finaliza robot
30-03-2020 19:59:19;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 19:59:19;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 19:59:20;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 20:00:01;EX99946;Warning;Não foram encontrados dados
30-03-2020 20:00:01;EX99946;Error;Ocorreu um erro no módulo - Extração SAP: Não foram encontrados dados - SAP26
30-03-2020 20:07:10;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 20:07:10;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 20:07:12;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 20:08:19;EX99946;Error;Ocorreu um erro no módulo - Extração SAP: Cannot find the UI element corresponding to this selector: <wnd aaname='Context' app='saplogon.exe' cls='#32768' /><ctrl name='Context' role='popup menu' /><ctrl automationid='1' />
30-03-2020 20:13:00;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 20:13:00;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 20:13:01;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 20:14:23;EX99946;Error;Ocorreu um erro no módulo - Extração SAP: Cannot find the UI element corresponding to this selector: <wnd aaname='Context' app='saplogon.exe' cls='#32768' /><ctrl name='Context' role='popup menu' /><ctrl automationid='1' />
30-03-2020 20:25:35;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 20:25:35;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 20:25:37;EX99946;Information;Iniciou a extração do relatório de horas do SAP
30-03-2020 20:26:27;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 20:26:37;EX99946;Error;Ocorreu um erro no módulo - Processar Relatório: Object reference not set to an instance of an object.
30-03-2020 21:00:15;EX99946;Information;Sucesso na inicialização do Robot
30-03-2020 21:00:15;EX99946;Information;Obter Lista de Colaboradores
30-03-2020 21:00:19;EX99946;Information;Iniciou o processamento do relatório HH_CATS
30-03-2020 21:00:47;EX99946;Information;Finaliza robot
